paper,paper_code,component_code,paper_family,question_id,question_number,current_topic,primary_topic,primary,secondary_topics,secondary,coverage_topics,status,current_syllabus,source_artifact,mark_scheme_artifact,source_pdf,mark_scheme_source_pdf,source,rationale,review_notes
13summer13,13summer13,13,p1,13summer13_q01,1,coordinate_geometry,integration,integration,,,integration,relabel_primary,True,pm1/pm1_2013_s13_13_qp_q01_question.png,pm1/pm1_2013_s13_13_ms_q01_markscheme.png,input/pastpapers/9709/2013/question_papers/9709_s13_qp_13.pdf,input/pastpapers/9709/2013/mark_schemes/9709_s13_ms_13.pdf,p1_topic_overlap_review_batch_014_2026_07_03,"The question asks for the curve by integrating dy/dx, so integration is dominant.","The question asks for the curve by integrating dy/dx, so integration is dominant."
13summer13,13summer13,13,p1,13summer13_q02,2,circular_measure,circular_measure,circular_measure,,,circular_measure,keep,True,pm1/pm1_2013_s13_13_qp_q02_question.png,pm1/pm1_2013_s13_13_ms_q02_markscheme.png,input/pastpapers/9709/2013/question_papers/9709_s13_qp_13.pdf,input/pastpapers/9709/2013/mark_schemes/9709_s13_ms_13.pdf,p1_topic_overlap_review_batch_014_2026_07_03,The existing circular_measure label matches the dominant mark-bearing topic.,The existing circular_measure label matches the dominant mark-bearing topic.
13summer13,13summer13,13,p1,13summer13_q03,3,trigonometry,trigonometry,trigonometry,,,trigonometry,keep,True,pm1/pm1_2013_s13_13_qp_q03_question.png,pm1/pm1_2013_s13_13_ms_q03_markscheme.png,input/pastpapers/9709/2013/question_papers/9709_s13_qp_13.pdf,input/pastpapers/9709/2013/mark_schemes/9709_s13_ms_13.pdf,p1_topic_overlap_review_batch_014_2026_07_03,The existing trigonometry label matches the dominant mark-bearing topic.,The existing trigonometry label matches the dominant mark-bearing topic.
13summer13,13summer13,13,p1,13summer13_q04,4,binomial_expansion,series,series,,,series,keep,True,pm1/pm1_2013_s13_13_qp_q04_question.png,pm1/pm1_2013_s13_13_ms_q04_markscheme.png,input/pastpapers/9709/2013/question_papers/9709_s13_qp_13.pdf,input/pastpapers/9709/2013/mark_schemes/9709_s13_ms_13.pdf,p1_topic_overlap_review_batch_014_2026_07_03,The existing series label matches the dominant mark-bearing topic.,The existing series label matches the dominant mark-bearing topic.
13summer13,13summer13,13,p1,13summer13_q05,5,trigonometry,trigonometry,trigonometry,,,trigonometry,keep,True,pm1/pm1_2013_s13_13_qp_q05_question.png,pm1/pm1_2013_s13_13_ms_q05_markscheme.png,input/pastpapers/9709/2013/question_papers/9709_s13_qp_13.pdf,input/pastpapers/9709/2013/mark_schemes/9709_s13_ms_13.pdf,p1_topic_overlap_review_batch_014_2026_07_03,The existing trigonometry label matches the dominant mark-bearing topic.,The existing trigonometry label matches the dominant mark-bearing topic.
13summer13,13summer13,13,p1,13summer13_q06,6,differentiation,differentiation,differentiation,,,differentiation,keep,True,pm1/pm1_2013_s13_13_qp_q06_question.png,pm1/pm1_2013_s13_13_ms_q06_markscheme.png,input/pastpapers/9709/2013/question_papers/9709_s13_qp_13.pdf,input/pastpapers/9709/2013/mark_schemes/9709_s13_ms_13.pdf,p1_topic_overlap_review_batch_014_2026_07_03,The existing differentiation label matches the dominant mark-bearing topic.,The existing differentiation label matches the dominant mark-bearing topic.
13summer13,13summer13,13,p1,13summer13_q07,7,coordinate_geometry,coordinate_geometry,coordinate_geometry,,,coordinate_geometry,keep,True,pm1/pm1_2013_s13_13_qp_q07_question.png,pm1/pm1_2013_s13_13_ms_q07_markscheme.png,input/pastpapers/9709/2013/question_papers/9709_s13_qp_13.pdf,input/pastpapers/9709/2013/mark_schemes/9709_s13_ms_13.pdf,p1_topic_overlap_review_batch_014_2026_07_03,The existing coordinate_geometry label matches the dominant mark-bearing topic.,The existing coordinate_geometry label matches the dominant mark-bearing topic.
13summer13,13summer13,13,p1,13summer13_q08,8,coordinate_geometry,,,,,,exclude_current_syllabus,False,pm1/pm1_2013_s13_13_qp_q08_question.png,pm1/pm1_2013_s13_13_ms_q08_markscheme.png,input/pastpapers/9709/2013/question_papers/9709_s13_qp_13.pdf,input/pastpapers/9709/2013/mark_schemes/9709_s13_ms_13.pdf,p1_topic_overlap_review_batch_014_2026_07_03,"Legacy 3D vector/scalar-product content is outside the current P1 major-topic set, so it is excluded rather than forced into a current topic.","Legacy 3D vector/scalar-product content is outside the current P1 major-topic set, so it is excluded rather than forced into a current topic."
13summer13,13summer13,13,p1,13summer13_q09,9,series_and_sequences,series,series,,,series,keep,True,pm1/pm1_2013_s13_13_qp_q09_question.png,pm1/pm1_2013_s13_13_ms_q09_markscheme.png,input/pastpapers/9709/2013/question_papers/9709_s13_qp_13.pdf,input/pastpapers/9709/2013/mark_schemes/9709_s13_ms_13.pdf,p1_topic_overlap_review_batch_014_2026_07_03,The existing series label matches the dominant mark-bearing topic.,The existing series label matches the dominant mark-bearing topic.
13summer13,13summer13,13,p1,13summer13_q10,10,quadratics,functions,functions,quadratics,quadratics,functions;quadratics,relabel_primary_add_secondary,True,pm1/pm1_2013_s13_13_qp_q10_question.png,pm1/pm1_2013_s13_13_ms_q10_markscheme.png,input/pastpapers/9709/2013/question_papers/9709_s13_qp_13.pdf,input/pastpapers/9709/2013/mark_schemes/9709_s13_ms_13.pdf,p1_topic_overlap_review_batch_014_2026_07_03,"Function composition/inverse work is dominant, with no-real-solutions discriminant work giving substantial quadratics overlap.","Function composition/inverse work is dominant, with no-real-solutions discriminant work giving substantial quadratics overlap."
13summer13,13summer13,13,p1,13summer13_q11,11,differentiation,differentiation,differentiation,integration,integration,differentiation;integration,add_secondary_topic,True,pm1/pm1_2013_s13_13_qp_q11_question.png,pm1/pm1_2013_s13_13_ms_q11_markscheme.png,input/pastpapers/9709/2013/question_papers/9709_s13_qp_13.pdf,input/pastpapers/9709/2013/mark_schemes/9709_s13_ms_13.pdf,p1_topic_overlap_review_batch_014_2026_07_03,"The tangent/derivative work is dominant, with the shaded-area integral giving substantial integration overlap.","The tangent/derivative work is dominant, with the shaded-area integral giving substantial integration overlap."
13summer16,13summer16,13,p1,13summer16_q01,1,binomial_expansion,series,series,,,series,keep,True,pm1/pm1_2016_s16_13_qp_q01_question.png,pm1/pm1_2016_s16_13_ms_q01_markscheme.png,input/pastpapers/9709/2016/question_papers/9709_s16_qp_13.pdf,input/pastpapers/9709/2016/mark_schemes/9709_s16_ms_13.pdf,p1_topic_overlap_review_batch_014_2026_07_03,The existing series label matches the dominant mark-bearing topic.,The existing series label matches the dominant mark-bearing topic.
13summer16,13summer16,13,p1,13summer16_q02,2,integration,integration,integration,,,integration,keep,True,pm1/pm1_2016_s16_13_qp_q02_question.png,pm1/pm1_2016_s16_13_ms_q02_markscheme.png,input/pastpapers/9709/2016/question_papers/9709_s16_qp_13.pdf,input/pastpapers/9709/2016/mark_schemes/9709_s16_ms_13.pdf,p1_topic_overlap_review_batch_014_2026_07_03,The existing integration label matches the dominant mark-bearing topic.,The existing integration label matches the dominant mark-bearing topic.
13summer16,13summer16,13,p1,13summer16_q03,3,differentiation,integration,integration,differentiation,differentiation,integration;differentiation,relabel_primary_add_secondary,True,pm1/pm1_2016_s16_13_qp_q03_question.png,pm1/pm1_2016_s16_13_ms_q03_markscheme.png,input/pastpapers/9709/2016/question_papers/9709_s16_qp_13.pdf,input/pastpapers/9709/2016/mark_schemes/9709_s16_ms_13.pdf,p1_topic_overlap_review_batch_014_2026_07_03,"Finding the curve by integration is dominant after the small gradient-constant part, with differentiation also assessed.","Finding the curve by integration is dominant after the small gradient-constant part, with differentiation also assessed."
