paper,paper_code,component_code,paper_family,question_id,question_number,current_topic,primary_topic,primary,secondary_topics,secondary,coverage_topics,status,current_syllabus,source_artifact,mark_scheme_artifact,source_pdf,mark_scheme_source_pdf,source,rationale,review_notes
13summer25,13summer25,13,p1,13summer25_q01,1,differentiation,differentiation,differentiation,,,differentiation,keep,True,pm1/pm1_2025_m25_13_qp_q01_question.png,pm1/pm1_2025_m25_13_ms_q01_markscheme.png,input/pastpapers/9709/2025/question_papers/9709_m25_qp_13.pdf,input/pastpapers/9709/2025/mark_schemes/9709_m25_ms_13.pdf,p1_topic_overlap_review_batch_016_2026_07_03,The current reviewed differentiation routing matches the dominant mark-bearing topic.,The current reviewed differentiation routing matches the dominant mark-bearing topic.
13summer25,13summer25,13,p1,13summer25_q02,2,series_and_sequences,series,series,,,series,keep,True,pm1/pm1_2025_m25_13_qp_q02_question.png,pm1/pm1_2025_m25_13_ms_q02_markscheme.png,input/pastpapers/9709/2025/question_papers/9709_m25_qp_13.pdf,input/pastpapers/9709/2025/mark_schemes/9709_m25_ms_13.pdf,p1_topic_overlap_review_batch_016_2026_07_03,The current reviewed series routing matches the dominant mark-bearing topic.,The current reviewed series routing matches the dominant mark-bearing topic.
13summer25,13summer25,13,p1,13summer25_q03,3,quadratics,integration,integration,,,integration,relabel_primary,True,pm1/pm1_2025_m25_13_qp_q03_question.png,pm1/pm1_2025_m25_13_ms_q03_markscheme.png,input/pastpapers/9709/2025/question_papers/9709_m25_qp_13.pdf,input/pastpapers/9709/2025/mark_schemes/9709_m25_ms_13.pdf,p1_topic_overlap_review_batch_016_2026_07_03,The current reviewed integration routing matches the dominant mark-bearing topic.,The current reviewed integration routing matches the dominant mark-bearing topic.
13summer25,13summer25,13,p1,13summer25_q04,4,binomial_expansion,series,series,,,series,keep,True,pm1/pm1_2025_m25_13_qp_q04_question.png,pm1/pm1_2025_m25_13_ms_q04_markscheme.png,input/pastpapers/9709/2025/question_papers/9709_m25_qp_13.pdf,input/pastpapers/9709/2025/mark_schemes/9709_m25_ms_13.pdf,p1_topic_overlap_review_batch_016_2026_07_03,The current reviewed series routing matches the dominant mark-bearing topic.,The current reviewed series routing matches the dominant mark-bearing topic.
13summer25,13summer25,13,p1,13summer25_q05,5,trigonometry,trigonometry,trigonometry,quadratics,quadratics,trigonometry;quadratics,add_secondary_topic,True,pm1/pm1_2025_m25_13_qp_q05_question.png,pm1/pm1_2025_m25_13_ms_q05_markscheme.png,input/pastpapers/9709/2025/question_papers/9709_m25_qp_13.pdf,input/pastpapers/9709/2025/mark_schemes/9709_m25_ms_13.pdf,p1_topic_overlap_review_batch_016_2026_07_03,The trigonometric equation is solved by forming a quadratic in cos.,The trigonometric equation is solved by forming a quadratic in cos.
13summer25,13summer25,13,p1,13summer25_q06,6,series_and_sequences,series,series,quadratics,quadratics,series;quadratics,add_secondary_topic,True,pm1/pm1_2025_m25_13_qp_q06_question.png,pm1/pm1_2025_m25_13_ms_q06_markscheme.png,input/pastpapers/9709/2025/question_papers/9709_m25_qp_13.pdf,input/pastpapers/9709/2025/mark_schemes/9709_m25_ms_13.pdf,p1_topic_overlap_review_batch_016_2026_07_03,"The AP setup is dominant, with simultaneous equations producing a substantial quadratic in N.","The AP setup is dominant, with simultaneous equations producing a substantial quadratic in N."
13summer25,13summer25,13,p1,13summer25_q07,7,coordinate_geometry,integration,integration,,,integration,relabel_primary,True,pm1/pm1_2025_m25_13_qp_q07_question.png,pm1/pm1_2025_m25_13_ms_q07_markscheme.png,input/pastpapers/9709/2025/question_papers/9709_m25_qp_13.pdf,input/pastpapers/9709/2025/mark_schemes/9709_m25_ms_13.pdf,p1_topic_overlap_review_batch_016_2026_07_03,The current reviewed integration routing matches the dominant mark-bearing topic.,The current reviewed integration routing matches the dominant mark-bearing topic.
13summer25,13summer25,13,p1,13summer25_q08,8,circular_measure,circular_measure,circular_measure,,,circular_measure,keep,True,pm1/pm1_2025_m25_13_qp_q08_question.png,pm1/pm1_2025_m25_13_ms_q08_markscheme.png,input/pastpapers/9709/2025/question_papers/9709_m25_qp_13.pdf,input/pastpapers/9709/2025/mark_schemes/9709_m25_ms_13.pdf,p1_topic_overlap_review_batch_016_2026_07_03,The current reviewed circular_measure routing matches the dominant mark-bearing topic.,The current reviewed circular_measure routing matches the dominant mark-bearing topic.
13summer25,13summer25,13,p1,13summer25_q09,9,differentiation,coordinate_geometry,coordinate_geometry,quadratics,quadratics,coordinate_geometry;quadratics,relabel_primary_add_secondary,True,pm1/pm1_2025_m25_13_qp_q09_question.png,pm1/pm1_2025_m25_13_ms_q09_markscheme.png,input/pastpapers/9709/2025/question_papers/9709_m25_qp_13.pdf,input/pastpapers/9709/2025/mark_schemes/9709_m25_ms_13.pdf,p1_topic_overlap_review_batch_016_2026_07_03,"Right-angle and circle-tangent geometry is dominant, with a quadratic condition for k.","Right-angle and circle-tangent geometry is dominant, with a quadratic condition for k."
13summer25,13summer25,13,p1,13summer25_q10,10,differentiation,differentiation,differentiation,,,differentiation,keep,True,pm1/pm1_2025_m25_13_qp_q10_question.png,pm1/pm1_2025_m25_13_ms_q10_markscheme.png,input/pastpapers/9709/2025/question_papers/9709_m25_qp_13.pdf,input/pastpapers/9709/2025/mark_schemes/9709_m25_ms_13.pdf,p1_topic_overlap_review_batch_016_2026_07_03,The current reviewed differentiation routing matches the dominant mark-bearing topic.,The current reviewed differentiation routing matches the dominant mark-bearing topic.
13summer25,13summer25,13,p1,13summer25_q11,11,functions,functions,functions,,,functions,keep,True,pm1/pm1_2025_m25_13_qp_q11_question.png,pm1/pm1_2025_m25_13_ms_q11_markscheme.png,input/pastpapers/9709/2025/question_papers/9709_m25_qp_13.pdf,input/pastpapers/9709/2025/mark_schemes/9709_m25_ms_13.pdf,p1_topic_overlap_review_batch_016_2026_07_03,The current reviewed functions routing matches the dominant mark-bearing topic.,The current reviewed functions routing matches the dominant mark-bearing topic.
13winter10,13winter10,13,p1,13winter10_q01,1,binomial_expansion,series,series,,,series,keep,True,pm1/pm1_2010_w10_13_qp_q01_question.png,pm1/pm1_2010_w10_13_ms_q01_markscheme.png,input/pastpapers/9709/2010/question_papers/9709_w10_qp_13.pdf,input/pastpapers/9709/2010/mark_schemes/9709_w10_ms_13.pdf,p1_topic_overlap_review_batch_016_2026_07_03,The current reviewed series routing matches the dominant mark-bearing topic.,The current reviewed series routing matches the dominant mark-bearing topic.
13winter10,13winter10,13,p1,13winter10_q02,2,coordinate_geometry,coordinate_geometry,coordinate_geometry,,,coordinate_geometry,keep,True,pm1/pm1_2010_w10_13_qp_q02_question.png,pm1/pm1_2010_w10_13_ms_q02_markscheme.png,input/pastpapers/9709/2010/question_papers/9709_w10_qp_13.pdf,input/pastpapers/9709/2010/mark_schemes/9709_w10_ms_13.pdf,p1_topic_overlap_review_batch_016_2026_07_03,The current reviewed coordinate_geometry routing matches the dominant mark-bearing topic.,The current reviewed coordinate_geometry routing matches the dominant mark-bearing topic.
13winter10,13winter10,13,p1,13winter10_q03,3,trigonometry,trigonometry,trigonometry,quadratics,quadratics,trigonometry;quadratics,add_secondary_topic,True,pm1/pm1_2010_w10_13_qp_q03_question.png,pm1/pm1_2010_w10_13_ms_q03_markscheme.png,input/pastpapers/9709/2010/question_papers/9709_w10_qp_13.pdf,input/pastpapers/9709/2010/mark_schemes/9709_w10_ms_13.pdf,p1_topic_overlap_review_batch_016_2026_07_03,The trigonometric equation reduces to a quadratic in cos.,The trigonometric equation reduces to a quadratic in cos.
13winter10,13winter10,13,p1,13winter10_q04,4,coordinate_geometry,trigonometry,trigonometry,,,trigonometry,relabel_primary,True,pm1/pm1_2010_w10_13_qp_q04_question.png,pm1/pm1_2010_w10_13_ms_q04_markscheme.png,input/pastpapers/9709/2010/question_papers/9709_w10_qp_13.pdf,input/pastpapers/9709/2010/mark_schemes/9709_w10_ms_13.pdf,p1_topic_overlap_review_batch_016_2026_07_03,"The sketch/root-count question is trigonometric, not coordinate geometry.","The sketch/root-count question is trigonometric, not coordinate geometry."
