paper,paper_code,component_code,paper_family,question_id,question_number,current_topic,primary_topic,primary,secondary_topics,secondary,coverage_topics,status,current_syllabus,source_artifact,mark_scheme_artifact,source_pdf,mark_scheme_source_pdf,source,rationale,review_notes
15winter25,15winter25,15,p1,15winter25_q01,1,coordinate_geometry,coordinate_geometry,coordinate_geometry,,,coordinate_geometry,keep,True,pm1/pm1_2025_w25_15_qp_q01_question.png,pm1/pm1_2025_w25_15_ms_q01_markscheme.png,input/pastpapers/9709/2025/question_papers/9709_w25_qp_15.pdf,input/pastpapers/9709/2025/mark_schemes/9709_w25_ms_15.pdf,p1_topic_overlap_review_batch_019_2026_07_03,The current reviewed coordinate_geometry routing matches the dominant mark-bearing topic.,The current reviewed coordinate_geometry routing matches the dominant mark-bearing topic.
15winter25,15winter25,15,p1,15winter25_q02,2,series_and_sequences,series,series,,,series,keep,True,pm1/pm1_2025_w25_15_qp_q02_question.png,pm1/pm1_2025_w25_15_ms_q02_markscheme.png,input/pastpapers/9709/2025/question_papers/9709_w25_qp_15.pdf,input/pastpapers/9709/2025/mark_schemes/9709_w25_ms_15.pdf,p1_topic_overlap_review_batch_019_2026_07_03,The current reviewed series routing matches the dominant mark-bearing topic.,The current reviewed series routing matches the dominant mark-bearing topic.
15winter25,15winter25,15,p1,15winter25_q03,3,algebra,quadratics,quadratics,,,quadratics,keep,True,pm1/pm1_2025_w25_15_qp_q03_question.png,pm1/pm1_2025_w25_15_ms_q03_markscheme.png,input/pastpapers/9709/2025/question_papers/9709_w25_qp_15.pdf,input/pastpapers/9709/2025/mark_schemes/9709_w25_ms_15.pdf,p1_topic_overlap_review_batch_019_2026_07_03,Completing the square and a tangent-line value make this a quadratics question.,Completing the square and a tangent-line value make this a quadratics question.
15winter25,15winter25,15,p1,15winter25_q04,4,circular_measure,circular_measure,circular_measure,,,circular_measure,keep,True,pm1/pm1_2025_w25_15_qp_q04_question.png,pm1/pm1_2025_w25_15_ms_q04_markscheme.png,input/pastpapers/9709/2025/question_papers/9709_w25_qp_15.pdf,input/pastpapers/9709/2025/mark_schemes/9709_w25_ms_15.pdf,p1_topic_overlap_review_batch_019_2026_07_03,The current reviewed circular_measure routing matches the dominant mark-bearing topic.,The current reviewed circular_measure routing matches the dominant mark-bearing topic.
15winter25,15winter25,15,p1,15winter25_q05,5,quadratics,quadratics,quadratics,,,quadratics,keep,True,pm1/pm1_2025_w25_15_qp_q05_question.png,pm1/pm1_2025_w25_15_ms_q05_markscheme.png,input/pastpapers/9709/2025/question_papers/9709_w25_qp_15.pdf,input/pastpapers/9709/2025/mark_schemes/9709_w25_ms_15.pdf,p1_topic_overlap_review_batch_019_2026_07_03,The current reviewed quadratics routing matches the dominant mark-bearing topic.,The current reviewed quadratics routing matches the dominant mark-bearing topic.
15winter25,15winter25,15,p1,15winter25_q06,6,trigonometry,trigonometry,trigonometry,,,trigonometry,keep,True,pm1/pm1_2025_w25_15_qp_q06_question.png,pm1/pm1_2025_w25_15_ms_q06_markscheme.png,input/pastpapers/9709/2025/question_papers/9709_w25_qp_15.pdf,input/pastpapers/9709/2025/mark_schemes/9709_w25_ms_15.pdf,p1_topic_overlap_review_batch_019_2026_07_03,The current reviewed trigonometry routing matches the dominant mark-bearing topic.,The current reviewed trigonometry routing matches the dominant mark-bearing topic.
15winter25,15winter25,15,p1,15winter25_q07,7,trigonometry,differentiation,differentiation,,,differentiation,relabel_primary,True,pm1/pm1_2025_w25_15_qp_q07_question.png,pm1/pm1_2025_w25_15_ms_q07_markscheme.png,input/pastpapers/9709/2025/question_papers/9709_w25_qp_15.pdf,input/pastpapers/9709/2025/mark_schemes/9709_w25_ms_15.pdf,p1_topic_overlap_review_batch_019_2026_07_03,The tank optimisation is assessed through differentiating V and finding a maximum.,The tank optimisation is assessed through differentiating V and finding a maximum.
15winter25,15winter25,15,p1,15winter25_q08,8,functions,integration,integration,,,integration,relabel_primary,True,pm1/pm1_2025_w25_15_qp_q08_question.png,pm1/pm1_2025_w25_15_ms_q08_markscheme.png,input/pastpapers/9709/2025/question_papers/9709_w25_qp_15.pdf,input/pastpapers/9709/2025/mark_schemes/9709_w25_ms_15.pdf,p1_topic_overlap_review_batch_019_2026_07_03,The current reviewed integration routing matches the dominant mark-bearing topic.,The current reviewed integration routing matches the dominant mark-bearing topic.
15winter25,15winter25,15,p1,15winter25_q09,9,binomial_expansion,series,series,,,series,keep,True,pm1/pm1_2025_w25_15_qp_q09_question.png,pm1/pm1_2025_w25_15_ms_q09_markscheme.png,input/pastpapers/9709/2025/question_papers/9709_w25_qp_15.pdf,input/pastpapers/9709/2025/mark_schemes/9709_w25_ms_15.pdf,p1_topic_overlap_review_batch_019_2026_07_03,The current reviewed series routing matches the dominant mark-bearing topic.,The current reviewed series routing matches the dominant mark-bearing topic.
15winter25,15winter25,15,p1,15winter25_q10,10,functions,functions,functions,,,functions,keep,True,pm1/pm1_2025_w25_15_qp_q10_question.png,pm1/pm1_2025_w25_15_ms_q10_markscheme.png,input/pastpapers/9709/2025/question_papers/9709_w25_qp_15.pdf,input/pastpapers/9709/2025/mark_schemes/9709_w25_ms_15.pdf,p1_topic_overlap_review_batch_019_2026_07_03,The current reviewed functions routing matches the dominant mark-bearing topic.,The current reviewed functions routing matches the dominant mark-bearing topic.
15winter25,15winter25,15,p1,15winter25_q11,11,differentiation,differentiation,differentiation,integration,integration,differentiation;integration,add_secondary_topic,True,pm1/pm1_2025_w25_15_qp_q11_question.png,pm1/pm1_2025_w25_15_ms_q11_markscheme.png,input/pastpapers/9709/2025/question_papers/9709_w25_qp_15.pdf,input/pastpapers/9709/2025/mark_schemes/9709_w25_ms_15.pdf,p1_topic_overlap_review_batch_019_2026_07_03,"Tangent-gradient calculus is dominant, with shaded-region integration also substantial.","Tangent-gradient calculus is dominant, with shaded-region integration also substantial."
