paper,paper_code,component_code,paper_family,question_id,question_number,current_topic,primary_topic,primary,secondary_topics,secondary,coverage_topics,status,current_syllabus,source_artifact,mark_scheme_artifact,source_pdf,mark_scheme_source_pdf,source,rationale,review_notes
12winter19,12winter19,12,p1,12winter19_q01,1,binomial_expansion,series,series,,,series,keep,True,pm1/pm1_2019_w19_12_qp_q01_question.png,pm1/pm1_2019_w19_12_ms_q01_markscheme.png,input/pastpapers/9709/2019/question_papers/9709_w19_qp_12.pdf,input/pastpapers/9709/2019/mark_schemes/9709_w19_ms_12.pdf,p1_topic_overlap_review_batch_012_2026_07_03,The existing series label matches the dominant mark-bearing topic.,The existing series label matches the dominant mark-bearing topic.
12winter19,12winter19,12,p1,12winter19_q02,2,coordinate_geometry,coordinate_geometry,coordinate_geometry,,,coordinate_geometry,keep,True,pm1/pm1_2019_w19_12_qp_q02_question.png,pm1/pm1_2019_w19_12_ms_q02_markscheme.png,input/pastpapers/9709/2019/question_papers/9709_w19_qp_12.pdf,input/pastpapers/9709/2019/mark_schemes/9709_w19_ms_12.pdf,p1_topic_overlap_review_batch_012_2026_07_03,The existing coordinate_geometry label matches the dominant mark-bearing topic.,The existing coordinate_geometry label matches the dominant mark-bearing topic.
12winter19,12winter19,12,p1,12winter19_q03,3,coordinate_geometry,integration,integration,,,integration,relabel_primary,True,pm1/pm1_2019_w19_12_qp_q03_question.png,pm1/pm1_2019_w19_12_ms_q03_markscheme.png,input/pastpapers/9709/2019/question_papers/9709_w19_qp_12.pdf,input/pastpapers/9709/2019/mark_schemes/9709_w19_ms_12.pdf,p1_topic_overlap_review_batch_012_2026_07_03,"The question is dominated by integrating dy/dx and applying constants, not by quadratic methods.","The question is dominated by integrating dy/dx and applying constants, not by quadratic methods."
12winter19,12winter19,12,p1,12winter19_q04,4,circular_measure,circular_measure,circular_measure,,,circular_measure,keep,True,pm1/pm1_2019_w19_12_qp_q04_question.png,pm1/pm1_2019_w19_12_ms_q04_markscheme.png,input/pastpapers/9709/2019/question_papers/9709_w19_qp_12.pdf,input/pastpapers/9709/2019/mark_schemes/9709_w19_ms_12.pdf,p1_topic_overlap_review_batch_012_2026_07_03,The existing circular_measure label matches the dominant mark-bearing topic.,The existing circular_measure label matches the dominant mark-bearing topic.
12winter19,12winter19,12,p1,12winter19_q05,5,differentiation,differentiation,differentiation,,,differentiation,keep,True,pm1/pm1_2019_w19_12_qp_q05_question.png,pm1/pm1_2019_w19_12_ms_q05_markscheme.png,input/pastpapers/9709/2019/question_papers/9709_w19_qp_12.pdf,input/pastpapers/9709/2019/mark_schemes/9709_w19_ms_12.pdf,p1_topic_overlap_review_batch_012_2026_07_03,The existing differentiation label matches the dominant mark-bearing topic.,The existing differentiation label matches the dominant mark-bearing topic.
12winter19,12winter19,12,p1,12winter19_q06,6,trigonometry,trigonometry,trigonometry,,,trigonometry,keep,True,pm1/pm1_2019_w19_12_qp_q06_question.png,pm1/pm1_2019_w19_12_ms_q06_markscheme.png,input/pastpapers/9709/2019/question_papers/9709_w19_qp_12.pdf,input/pastpapers/9709/2019/mark_schemes/9709_w19_ms_12.pdf,p1_topic_overlap_review_batch_012_2026_07_03,The existing trigonometry label matches the dominant mark-bearing topic.,The existing trigonometry label matches the dominant mark-bearing topic.
12winter19,12winter19,12,p1,12winter19_q07,7,coordinate_geometry,,,,,,exclude_current_syllabus,False,pm1/pm1_2019_w19_12_qp_q07_question.png,pm1/pm1_2019_w19_12_ms_q07_markscheme.png,input/pastpapers/9709/2019/question_papers/9709_w19_qp_12.pdf,input/pastpapers/9709/2019/mark_schemes/9709_w19_ms_12.pdf,p1_topic_overlap_review_batch_012_2026_07_03,"Legacy 3D vector/scalar-product content is outside the current P1 major-topic set, so it is excluded rather than forced into a current topic.","Legacy 3D vector/scalar-product content is outside the current P1 major-topic set, so it is excluded rather than forced into a current topic."
12winter19,12winter19,12,p1,12winter19_q08,8,series_and_sequences,series,series,quadratics,quadratics,series;quadratics,add_secondary_topic,True,pm1/pm1_2019_w19_12_qp_q08_question.png,pm1/pm1_2019_w19_12_ms_q08_markscheme.png,input/pastpapers/9709/2019/question_papers/9709_w19_qp_12.pdf,input/pastpapers/9709/2019/mark_schemes/9709_w19_ms_12.pdf,p1_topic_overlap_review_batch_012_2026_07_03,"The GP setup is dominant, with a substantial quadratic equation in x.","The GP setup is dominant, with a substantial quadratic equation in x."
12winter19,12winter19,12,p1,12winter19_q09,9,differentiation,functions,functions,quadratics;differentiation,quadratics;differentiation,functions;quadratics;differentiation,relabel_primary_add_secondary,True,pm1/pm1_2019_w19_12_qp_q09_question.png,pm1/pm1_2019_w19_12_ms_q09_markscheme.png,input/pastpapers/9709/2019/question_papers/9709_w19_qp_12.pdf,input/pastpapers/9709/2019/mark_schemes/9709_w19_ms_12.pdf,p1_topic_overlap_review_batch_012_2026_07_03,"Function composition/inverse work is dominant, with substantial completed-square/discriminant and tangent-gradient overlap.","Function composition/inverse work is dominant, with substantial completed-square/discriminant and tangent-gradient overlap."
12winter19,12winter19,12,p1,12winter19_q10,10,integration,integration,integration,differentiation,differentiation,integration;differentiation,add_secondary_topic,True,pm1/pm1_2019_w19_12_qp_q10_question.png,pm1/pm1_2019_w19_12_ms_q10_markscheme.png,input/pastpapers/9709/2019/question_papers/9709_w19_qp_12.pdf,input/pastpapers/9709/2019/mark_schemes/9709_w19_ms_12.pdf,p1_topic_overlap_review_batch_012_2026_07_03,"The area calculation is integration-dominant, with substantial normal-gradient differentiation work.","The area calculation is integration-dominant, with substantial normal-gradient differentiation work."
